,won
61502,0
36068,0
29578,0
11983,0
35727,0
63302,0
28554,1
74762,0
33827,0
54263,0
10899,0
2548,0
35721,0
8612,0
30755,0
72422,0
18694,0
7335,0
69609,0
5364,0
65734,0
15930,1
25222,0
49316,0
17266,0
4388,1
51701,0
13978,1
3072,0
13631,0
28664,0
41865,0
69348,0
46465,0
50181,0
15152,0
59232,0
41771,0
76669,0
61049,0
16484,0
24503,0
51048,0
48055,0
9298,0
39186,0
68625,0
41520,0
53735,1
50784,0
44305,0
25593,0
37920,0
64184,0
53464,0
52724,0
6849,0
26131,0
64388,0
22235,0
1527,0
40795,0
45414,0
28632,0
19158,1
23513,0
17934,0
27075,1
43745,1
7732,0
60763,0
36770,0
41682,0
3199,0
44065,0
33870,0
60050,0
50457,0
56376,0
659,0
21487,1
38180,0
42770,1
52643,0
37234,1
33966,0
30942,0
33574,0
22399,0
44981,0
4541,1
15918,0
1170,0
22537,0
30018,0
17570,0
70062,0
15795,0
32106,0
64812,0
16257,0
62423,1
46023,0
34070,0
58041,0
46702,0
29816,0
18593,0
2109,0
2143,0
33655,0
62155,0
68180,0
7040,0
45564,0
1560,0
13812,1
27344,0
40789,0
41746,0
48905,0
59481,0
68914,0
70950,0
55578,0
51319,0
10818,0
30125,0
68890,0
3548,0
47826,0
32296,1
57492,0
59401,0
70190,1
27004,1
14428,0
16299,0
41623,0
12779,0
52554,1
50034,0
10681,0
28975,0
53313,1
70071,0
27471,0
32072,0
39051,0
33167,1
25962,0
31529,0
36155,0
36912,0
43330,0
57651,0
16110,0
60729,0
54665,0
30007,0
11209,0
57735,0
19277,0
74627,0
54875,1
32369,0
3505,0
33057,1
27251,0
7388,0
26864,0
49629,0
10022,0
2411,0
13106,0
47635,0
63311,1
59839,0
71744,0
44456,0
37237,0
51044,0
17998,1
54525,0
20804,0
33590,0
11916,0
34302,0
4961,0
59371,0
12452,0
19519,0
3296,0
18282,0
60104,0
33130,0
69834,0
20079,0
2280,0
74178,0
43418,1
28677,1
39845,1
68247,1
874,0
24449,0
69888,0
58461,0
37950,0
6566,0
12502,0
26622,0
21923,0
65280,0
3979,0
62813,1
50991,0
14267,0
64294,0
14468,1
26711,0
50417,0
17857,0
32225,0
39814,0
57494,0
60326,0
33664,0
25969,1
72607,0
21292,0
8899,0
35259,0
20272,0
61621,0
43140,0
42252,0
38487,0
25085,1
67700,0
35751,0
63386,0
55437,0
17191,1
20772,1
35345,0
58919,0
28943,0
54112,0
10120,0
60673,0
19816,0
56546,0
10611,0
28755,0
69164,0
11889,1
27822,0
10292,0
70819,0
60609,0
19985,0
21037,0
71905,0
5781,0
38368,0
26070,0
65687,0
69931,0
50324,0
13427,0
11153,0
12298,0
76272,0
51833,0
10636,0
1,0
71031,0
63314,0
16849,1
71474,0
45643,0
26587,0
56377,0
68276,0
24035,0
17595,0
69829,0
36358,0
54065,0
8441,0
28192,0
20483,0
36791,0
46930,0
38207,1
23420,1
37650,0
69346,0
27557,0
74126,0
55469,0
29397,0
29367,0
5982,0
72530,0
21317,0
18244,1
37559,0
50616,0
116,0
20141,0
66549,1
75063,0
65603,0
41056,0
49524,1
7351,0
32221,0
61789,0
54714,0
47284,0
19997,0
15823,0
24986,1
13395,0
29979,0
74120,0
31288,0
20538,0
42957,0
5129,0
9046,0
21933,1
10639,0
72999,0
3464,0
36363,0
42408,0
47638,0
74759,0
25791,0
1342,0
9169,0
64438,0
54366,0
61186,0
61735,0
63507,0
19598,0
44728,0
13130,0
64430,0
68666,0
51057,0
64663,0
38644,0
29236,0
34043,0
30040,0
21732,0
35463,0
11005,0
56572,0
41487,0
50595,0
10234,0
70122,0
50606,0
11165,0
39627,0
39560,0
16855,0
43101,0
60726,0
60220,0
1500,0
28379,1
72691,0
39121,0
58897,0
74815,0
75400,0
57791,0
28776,0
2976,0
8950,0
68389,1
43021,0
13512,1
28212,0
70077,0
68287,0
34726,0
43587,0
9992,0
32154,0
57160,0
28443,0
62626,0
72288,0
22166,0
63461,0
28295,0
45159,0
33200,0
36386,0
42363,0
72604,0
61074,0
36036,0
22548,0
3573,0
61801,0
32372,0
65047,0
8557,0
67714,0
49066,0
57474,0
15772,0
75083,1
70905,0
34293,0
59300,0
53801,0
32939,0
4374,1
50546,0
49855,0
37579,0
11536,0
50144,0
44532,0
15727,0
14396,0
25116,0
15328,0
67890,0
8520,0
33613,0
46231,0
30078,0
26379,0
41493,0
4615,0
24095,0
26662,0
57590,0
67503,0
8280,0
24505,1
54587,0
54529,0
50210,0
4749,0
74565,1
38341,0
66195,0
10281,0
59410,0
3744,1
50744,1
43264,0
37767,0
54101,0
63797,1
49404,0
8784,0
39650,0
28188,0
26545,0
61298,0
25143,0
37575,0
62426,0
33933,0
23661,0
33660,0
22532,0
35618,0
70793,0
48428,0
25485,1
29752,0
32380,1
4193,1
14674,1
27952,0
11525,0
42871,0
56287,0
2459,0
64427,0
11210,1
37733,0
51646,0
46509,0
11981,0
34407,0
42419,0
46173,0
41986,0
42236,0
64841,0
49111,0
36560,0
39183,0
34757,0
55426,0
16696,0
2282,0
8304,0
57787,0
50491,0
75124,0
62704,0
65316,0
35611,0
19415,0
17543,0
6190,0
2400,0
46908,0
1589,0
67893,0
69233,0
7591,0
7407,0
6054,0
61856,0
431,0
54872,0
65811,0
12082,0
60643,0
5820,0
2742,0
10944,0
5372,0
35632,0
21762,0
74365,0
59308,0
57132,0
75016,0
18916,0
42111,0
48029,0
75688,0
45755,0
34147,0
65962,0
62472,0
31935,0
43877,0
59016,0
55096,0
33187,0
71592,0
63339,0
76047,0
19984,0
28976,0
69419,0
64750,0
56493,0
9138,0
51224,0
763,0
71757,0
2907,0
23920,0
16070,0
21243,0
59557,0
35470,0
62857,0
54012,0
51045,0
26689,0
25606,0
9029,0
74826,0
75975,0
3607,0
42440,1
20688,0
28210,0
63132,0
13348,0
32064,1
34791,0
10853,0
25913,0
52098,0
6846,0
13985,0
14767,0
34027,0
45021,0
9908,0
61058,0
32584,0
33656,0
46787,0
42825,0
24028,0
7035,0
71624,1
49274,0
43412,0
44985,0
24714,0
59027,0
55507,0
1047,0
40280,0
70667,0
58772,0
3982,0
21382,0
66316,0
46337,0
24510,0
31460,0
19650,0
74794,0
21738,0
11844,0
46959,0
51656,0
62424,0
21428,0
31745,1
32411,0
10625,0
19413,0
61908,0
57215,0
64522,0
7493,0
47532,0
21661,0
42795,0
16759,0
70193,0
68906,0
6171,0
34725,0
54397,0
33881,1
73220,0
62529,0
10218,0
47640,1
44359,0
15978,0
44377,0
20043,0
73075,1
62643,0
46681,0
74763,0
39889,0
61276,0
1965,0
5390,0
40103,0
13925,0
70364,0
28905,0
73180,0
26585,0
49780,0
27231,0
65641,0
909,0
48319,0
26135,0
15222,0
48066,0
56296,0
68846,0
9789,0
45807,0
74346,0
29707,0
44412,0
35947,0
21007,0
42257,0
245,0
70668,0
52300,0
68449,0
23854,0
25255,0
8265,0
75472,0
48522,1
30683,0
27121,0
52188,0
37144,0
10364,1
51032,0
49603,0
74494,0
22512,0
25968,0
15263,0
58020,0
20779,0
28633,0
27718,0
30490,0
35995,0
76083,0
55139,0
26430,0
5438,0
42141,0
4429,0
45252,0
10607,0
3628,0
45038,0
9184,0
6099,1
69538,0
62637,0
74105,0
4611,0
28491,0
63834,0
395,0
69711,0
35994,0
27223,1
68824,0
27002,0
41424,1
53223,0
19224,0
45391,1
49450,0
54312,0
57979,0
51945,1
7809,0
4788,0
73903,0
21390,0
65577,0
9934,0
39984,1
15497,0
44415,0
22549,0
48166,0
75168,0
3468,0
13772,0
4880,0
12157,0
55914,0
49641,0
18856,0
30958,0
25209,0
44137,0
1586,0
43262,0
23310,0
11286,0
51331,1
5302,0
67324,1
37331,0
18051,0
10895,0
65844,0
40055,0
76106,1
14744,0
15379,0
3054,0
10836,0
34398,0
45290,0
613,0
21851,0
56725,0
65580,0
9239,0
27407,0
45075,0
15500,0
55230,0
65045,0
42091,0
32408,0
46016,1
16579,0
27960,0
73287,0
39333,0
53346,0
62344,0
21301,0
43889,0
60594,0
39626,0
38421,0
74233,0
51882,0
65852,0
39653,0
48621,0
6723,0
10540,0
7275,0
48346,0
1621,0
48791,0
56735,0
70877,0
69636,0
75353,0
43706,1
46230,0
30641,0
39203,0
30436,0
62007,0
76632,0
47059,0
66595,0
67305,0
67295,1
6667,0
57490,0
45985,0
29831,0
56875,0
36639,0
29364,0
20700,0
8775,0
32552,0
50192,0
49857,0
12830,0
3716,0
64074,0
32745,0
10123,0
36878,0
37115,1
42995,0
6024,0
39106,0
28563,0
16140,0
15561,0
21715,0
43786,0
16820,0
33089,0
67656,0
74547,0
53425,0
56783,0
15836,1
27714,1
18313,0
16827,0
49157,0
303,0
62463,0
75860,0
36788,0
11069,0
45841,0
59165,0
63102,0
25594,0
63694,0
63992,0
37996,1
19647,0
59,0
19813,0
63684,1
52571,0
42360,0
25970,0
14946,0
45084,0
76439,0
16743,0
48062,0
42793,0
41899,0
20765,0
75363,0
37169,0
55795,0
7793,0
33109,0
42005,0
70493,0
1491,0
58636,0
11954,0
5555,0
10247,0
53153,1
41137,0
25080,0
34028,0
58769,0
4090,0
50109,0
76641,0
22453,0
53596,0
21434,0
68231,0
30435,0
68214,0
37314,0
45068,0
14788,0
62129,0
47229,0
15217,0
70959,0
49686,0
69581,0
10870,0
75751,0
62234,0
29634,0
45298,0
68892,0
6527,1
14451,0
33907,0
74026,0
63381,0
69475,0
55613,0
13322,0
5902,0
2579,0
2806,0
4885,0
47279,0
33493,0
28977,0
26695,0
9373,0
12679,0
70744,0
66173,0
75411,0
38403,0
42321,0
52274,0
49352,0
2147,0
46456,0
23704,0
35135,0
58352,0
17240,0
43858,0
19369,0
31835,1
42443,0
59018,0
26517,0
25887,1
67331,0
6796,0
19542,0
48255,0
13742,0
51893,0
74553,0
249,0
31432,1
22084,1
72111,0
7906,0
12283,0
48555,0
23702,0
50758,0
16202,0
61079,0
23357,0
12155,0
66568,0
38295,0
14567,0
19758,0
59379,0
62422,0
40008,0
74714,0
52070,0
37781,0
30680,0
76056,0
6405,0
21032,0
11553,0
8948,0
62515,0
17789,0
4420,0
31692,0
38010,0
48299,0
60110,0
21815,0
33262,0
24947,0
75361,0
33696,0
8506,0
58110,0
18596,0
70757,0
71417,0
23106,0
69527,1
49516,0
40272,0
50643,1
47578,0
67529,0
4913,0
795,0
12462,0
51914,0
67742,0
76046,0
53576,0
36643,0
14650,0
42418,0
11680,0
34616,0
54172,0
4393,0
71153,1
67817,1
67386,0
24237,0
73062,0
32515,0
71354,0
59736,0
15505,0
28660,0
71334,0
31898,0
15540,0
54876,0
38629,0
39884,0
56971,0
24496,0
15979,0
43273,0
73862,0
19915,1
44231,0
66056,0
40635,0
35169,0
63714,0
7185,0
46629,1
19756,0
31701,0
58581,1
49428,0
62197,1
54746,0
5761,0
61239,0
74621,0
56643,0
21809,0
47431,0
63878,1
52205,0
44313,0
53900,0
56104,0
16585,0
25373,0
29555,0
61091,0
50600,0
66606,0
40957,0
27036,0
33330,1
3254,1
13282,0
17495,1
564,0
8641,1
25256,0
59479,0
53402,0
37641,0
75012,0
74755,0
48615,0
35933,0
7292,0
12670,0
26076,0
64216,1
49451,0
68390,0
17419,0
58723,0
10999,0
67197,0
3202,1
66084,0
1312,0
57794,0
15797,1
3747,0
63903,0
45628,0
22986,0
35633,0
61758,0
50026,0
52754,0
12224,0
51805,1
36869,0
33462,0
4559,0
273,0
29635,0
2072,0
51939,0
11923,0
47719,0
30965,0
31493,0
3981,0
38265,0
54722,1
5729,0
74282,0
22451,0
2789,0
36470,0
45486,0
61839,0
43825,0
17241,0
36548,0
59161,0
1674,0
33972,0
62488,0
6296,0
73800,0
68183,0
71626,0
41340,1
53398,0
71083,1
62304,0
30059,0
33121,0
76433,0
2580,1
66275,0
29007,0
21216,0
34367,0
44084,0
39441,0
62514,0
44404,0
44943,0
2504,0
51302,0
28026,0
4745,0
17469,0
72451,0
46146,0
55444,0
453,0
62799,0
42721,0
54391,0
44442,0
20810,0
49522,0
51530,0
73308,0
21257,0
38761,0
43442,0
708,0
72700,0
68881,0
25346,0
31137,0
30862,0
72836,0
14318,0
5979,0
26191,0
36921,0
31411,0
70644,0
17396,0
42108,0
71645,0
37466,0
72966,0
9455,0
2538,0
29547,0
75964,0
46167,0
19810,0
70350,0
6542,0
50958,0
29926,1
25975,0
1138,0
75691,0
22797,0
64456,0
48172,0
26942,0
19433,1
56983,0
75776,0
4505,0
27248,0
17218,0
67195,0
7555,1
45681,1
41511,0
20816,0
27965,1
21028,0
26235,0
38859,0
31549,0
64966,0
76672,0
24918,0
8348,0
70679,0
39039,0
61052,1
47581,0
56003,0
43329,0
59295,0
62494,0
46789,0
4212,0
40174,0
20470,0
49411,0
45884,1
55144,0
71827,0
57746,0
10866,0
47764,0
7503,1
31281,0
7904,0
71484,0
16190,1
57930,0
57190,0
35244,0
18513,0
43254,0
16111,0
73906,0
14037,0
8758,0
17800,0
13136,0
21173,1
68628,0
5131,0
28778,0
19589,0
51345,0
7203,0
50780,0
46051,0
14247,0
48350,0
36950,0
58888,0
64197,1
45227,0
4430,0
65810,0
37074,0
3594,1
55136,0
66322,0
46520,0
24814,0
2634,0
45765,0
10076,1
36334,0
15578,0
22573,0
30105,0
43643,0
10497,0
9049,1
36693,0
71837,0
17727,0
51631,0
30392,0
824,0
4020,0
70116,0
64619,0
47926,0
47639,0
51647,0
50565,0
4911,0
57197,0
30998,0
51144,0
26470,0
8228,0
43743,0
15292,0
2800,0
56297,0
53188,0
3310,0
30819,0
3154,0
47894,0
71225,0
51709,0
33329,0
54167,0
51563,0
74854,0
20731,0
10011,0
31643,0
56753,0
62601,0
30626,0
18418,0
67869,0
56853,0
63828,0
33201,0
65564,0
1495,0
41054,1
51812,0
37412,0
23195,0
39864,0
34573,0
46479,0
44978,0
60678,0
14747,0
9896,1
49193,0
21377,1
29553,1
51341,0
1178,0
7965,0
9774,0
63380,1
9135,0
32915,0
30263,0
74263,0
49002,0
15082,0
64439,0
69416,0
27362,0
24874,0
71445,0
60570,0
12561,0
566,1
10224,0
2171,0
30806,0
28260,0
39530,0
35703,1
56688,0
65264,1
27480,0
70363,0
1486,0
6907,0
16635,0
12081,0
29616,0
24222,0
70306,0
47778,0
15559,0
60290,0
68118,0
72796,0
48036,0
21080,0
12160,0
55997,0
3264,0
63936,1
48037,0
6306,0
50264,0
48893,0
67813,0
16294,0
16804,0
44375,0
67498,1
43775,0
39710,0
68484,0
30192,0
44298,0
71105,0
33652,0
34554,1
58475,0
45510,0
19607,0
2281,0
63017,0
16065,0
392,0
23304,0
61541,0
56727,0
1027,0
55848,1
892,0
29698,0
52509,0
52878,0
42550,0
46450,0
9016,0
61286,0
42449,0
14988,0
1638,0
29543,0
44303,0
73739,0
26047,0
27705,0
54416,0
43444,0
8713,0
19128,0
54091,0
14588,0
65892,0
3910,1
18288,0
70900,0
57095,0
56467,0
60686,0
21525,0
36580,0
25475,1
71348,0
23991,0
23806,0
70470,0
29045,1
4108,0
10237,0
71955,0
39504,0
63506,0
38948,0
31825,0
2952,0
71748,0
64897,0
40318,0
71440,0
41039,0
40090,0
59792,0
39975,0
60919,0
57194,0
8058,0
7898,0
42596,1
70152,0
62107,0
36343,0
14565,0
44847,0
60291,0
48119,0
59929,0
5638,1
45918,0
65638,0
61418,0
42840,0
67902,1
7642,0
12386,0
31168,0
59171,1
69667,0
13314,0
74618,0
26258,0
75678,0
49060,0
63376,0
67797,0
62343,0
56910,0
5811,1
11034,0
31123,0
25644,0
47332,0
54393,0
32192,0
1854,0
57477,0
34178,0
36317,0
17144,0
6526,0
2885,0
44782,0
45070,0
29996,0
58043,0
35972,0
5573,0
69648,0
31258,0
1092,0
59743,0
26685,0
7584,0
47815,0
62841,0
47498,1
20394,0
51263,0
30617,0
1653,0
17295,0
59148,0
19039,0
76376,0
59427,0
55130,0
64114,0
11574,0
73129,0
75465,0
1380,0
23286,0
44496,0
50742,0
9140,0
21380,0
41758,0
17068,0
70006,0
31138,0
58635,0
75384,0
6658,0
42498,0
54365,0
15097,0
40424,0
37246,0
65997,0
10096,0
74358,0
33710,0
9889,0
10103,0
70402,0
65558,0
72301,0
54234,0
14718,0
20436,0
25728,0
64874,0
60953,0
61865,0
69057,1
60211,0
54459,0
10963,0
31081,0
57308,0
6103,0
41387,0
36905,0
46468,0
45511,0
44901,0
71453,0
53743,0
26830,0
71811,0
46441,1
42429,0
21003,0
57974,0
63190,0
32957,0
41922,0
68796,0
31887,0
4185,0
5626,0
93,0
43499,0
76517,1
20787,0
75380,0
64470,0
64661,0
49215,0
18655,0
68721,0
45444,0
50416,0
58471,1
30763,1
61458,0
10175,1
48984,0
38586,0
54481,0
64348,0
18776,0
11022,0
70160,0
21672,0
5007,0
39895,0
42556,0
51578,0
29507,0
75690,0
42001,1
38064,0
67719,0
47499,0
26432,0
33421,1
19129,0
1876,0
5940,0
48899,0
30189,0
30966,0
49226,0
11830,0
4419,0
52675,0
4431,0
3933,1
19270,0
75191,0
13489,1
53429,0
11164,0
29153,0
56867,1
40001,0
8248,0
61124,0
69506,0
36847,0
65502,0
55274,0
16990,0
34400,0
43526,0
58009,1
8272,0
23810,0
43516,0
37833,0
28027,0
10332,0
56400,0
32547,0
23916,0
38083,0
14022,0
75863,0
30921,0
24412,0
70184,0
58256,0
43590,0
68041,0
33609,0
48323,0
58546,0
22324,0
46475,0
41277,0
13359,0
67658,0
28020,0
12676,1
649,1
11470,0
16449,0
63179,0
9073,0
24765,0
69113,0
41617,0
75412,0
10967,0
69403,0
5630,0
60613,0
20113,1
54828,0
35680,0
57726,0
46969,0
66623,0
41104,0
31829,0
35952,0
48292,0
24454,0
8765,0
60880,0
18785,0
60312,0
4358,0
56180,0
32629,0
33268,0
20732,0
50032,0
5697,0
50178,0
34146,0
38582,0
7204,0
71895,0
67189,0
706,0
38346,0
71771,0
5314,0
41350,0
23782,0
60385,0
11229,0
29930,0
41515,0
16244,0
8967,0
45243,1
3691,0
51739,0
15268,0
21060,0
20403,0
63187,1
24064,0
52124,0
11809,0
53630,0
5705,0
55584,1
58039,0
30694,0
41167,0
7060,0
29210,0
5611,0
46271,0
38502,0
30284,0
66576,0
69055,0
54532,0
27910,0
54664,0
62202,0
30217,0
12918,1
1531,0
41258,0
57914,0
56281,0
27818,0
42466,0
75308,0
17077,0
5577,0
44319,0
9778,0
33440,0
3212,0
58699,0
38070,0
2930,0
69395,0
54915,0
20677,0
74749,0
5993,0
8321,0
10858,0
10302,0
8733,0
58282,0
50174,0
61098,0
16184,0
71050,0
41197,0
33184,0
57242,0
8789,0
54451,0
27053,0
70932,0
63172,0
56361,0
28477,0
24378,0
48508,0
73863,0
28275,0
41972,0
33737,0
30621,0
23067,0
68434,0
33978,1
18415,0
51796,0
48256,0
48291,0
53463,0
6383,0
14662,0
36506,0
69013,0
75183,0
50560,0
33460,0
70320,0
27915,0
1379,0
2300,0
69813,1
3418,0
54169,0
73506,0
45665,0
69885,0
8661,0
53975,0
16562,0
52657,0
7374,0
65285,0
33690,0
73193,0
25021,0
9560,0
69596,0
23390,1
22832,0
14959,0
24234,0
20792,0
43897,0
74758,0
50410,1
23126,0
45808,0
21016,0
68740,0
66565,0
14233,0
74345,0
5544,0
34624,0
18637,0
40872,0
73122,0
33874,0
43003,0
28049,0
1745,0
13872,1
54445,0
31539,0
43025,0
68451,0
2718,0
40385,0
6991,0
30568,0
12468,0
17834,0
51630,0
69118,1
44413,0
71688,0
64194,0
21472,0
26391,0
14053,0
11666,0
53185,0
52396,0
2869,0
13366,1
35877,1
74477,0
67927,0
33566,1
39366,0
36275,0
73188,0
14507,0
56891,0
26885,1
27295,0
70880,0
49210,0
63512,0
30336,0
4160,1
11757,0
41903,0
32891,0
17041,0
13124,0
15246,0
28048,0
62009,0
75918,0
53621,0
21526,0
46096,0
6468,0
64215,0
38714,1
19916,0
54493,0
7302,0
59430,0
49684,0
3360,0
39188,0
47767,0
3579,0
20770,0
24946,0
57174,0
74580,0
29817,0
14424,0
20958,0
28933,0
33210,0
9822,0
3136,0
76516,0
62150,0
76198,0
17558,1
49257,0
22054,0
41672,0
15715,0
27726,0
61844,0
17502,0
31062,0
3333,0
43352,0
25635,0
21077,0
6648,1
47911,1
1053,0
16150,0
51644,0
24097,0
35442,0
76491,0
19852,0
46363,0
24057,0
72186,0
38853,1
14270,0
48475,0
17422,1
52876,0
1278,0
28743,1
7121,0
59279,0
31263,0
52596,0
55511,0
74060,0
25212,0
63013,1
19335,0
55862,0
5330,0
11556,0
55796,0
51165,0
4412,0
41909,0
18050,0
27392,0
8734,0
2076,0
45495,0
50197,0
44314,0
43773,0
42083,0
4144,0
35434,0
53148,0
68246,0
56535,0
66286,0
727,0
39446,0
32789,0
16454,0
18476,0
60028,0
66627,1
26213,1
68857,1
38259,0
55823,0
68302,0
54456,0
37354,0
31919,0
36342,0
24027,0
67484,0
61781,0
2659,0
56047,0
15692,0
16988,0
51544,0
30990,0
32842,0
30182,0
24248,0
11109,0
12649,0
21169,0
16263,0
19343,0
55358,0
37842,0
23926,0
43144,1
17385,0
46432,0
16964,0
54480,0
53160,0
62982,0
31547,0
50314,0
65384,0
65205,0
74593,0
50190,0
36727,0
61508,0
5186,0
74681,0
25309,0
50000,0
66554,0
32391,0
64202,0
63060,0
61196,0
59578,0
68271,0
6325,0
13526,0
68446,0
73108,0
20946,0
67528,0
11073,0
50262,1
39577,0
63135,0
47586,0
10304,0
36940,0
31585,0
2654,0
74112,0
65652,0
45766,0
35825,0
5832,0
42724,0
9799,0
16305,0
2894,0
24530,0
46394,0
61617,0
27967,0
2338,0
33863,0
46400,0
2913,0
11746,0
2391,0
20801,0
44561,0
22398,1
61462,0
17897,0
25121,0
64252,0
60949,0
15422,0
54250,0
4569,1
65263,0
32417,0
70346,0
62609,0
54636,0
20635,0
7386,0
51602,0
22787,0
39629,0
21736,0
9933,1
42395,0
69547,1
13562,0
58582,0
19965,0
17828,0
2197,0
47632,0
14560,1
68179,0
11665,0
11807,0
9974,0
37899,1
27881,0
72608,0
1373,0
60690,0
21557,0
12924,0
61403,1
3069,1
37336,0
37319,0
49672,0
70196,0
69863,0
59394,0
61065,0
4561,0
31222,0
62634,0
41018,0
69533,0
12231,0
76430,0
52938,0
46340,0
46190,0
41895,0
25580,0
54259,0
40882,0
31463,0
13922,1
53623,0
30039,0
9182,0
16445,0
76375,0
2698,0
18438,0
32566,0
57029,0
71641,0
36035,0
31259,0
40238,1
23684,0
47148,0
22354,0
53241,0
4684,0
70455,0
5489,0
4195,0
72680,0
40538,0
32503,0
16188,0
41196,0
33484,0
44379,0
17287,0
57479,0
45175,0
74942,1
10491,0
23777,0
60591,0
240,0
50647,0
27464,0
4480,0
6749,0
41550,0
22522,0
43260,0
74158,0
47058,0
7379,0
44719,0
69966,0
71649,0
38086,0
13975,0
31205,0
22580,0
59554,0
61073,0
58707,0
23068,0
43439,0
15557,0
54671,0
37241,0
4,0
69024,0
711,0
5015,0
27946,0
58675,0
52570,0
13545,0
28268,0
476,0
13052,0
17982,0
30957,1
54786,0
3934,0
61653,0
17056,0
69176,0
14032,0
56818,0
15255,0
21713,0
2392,0
68771,0
13333,0
1136,0
75829,0
73788,0
72453,1
51484,0
18873,0
73854,0
32520,0
52316,0
46418,0
54466,0
56754,0
37130,0
76380,0
17605,0
62925,0
20386,0
24623,0
9335,1
65010,1
10295,0
55105,0
49688,1
23115,0
20427,0
73696,0
51748,0
60521,0
38087,0
62836,0
54251,0
54571,0
42409,0
51255,0
63800,0
13406,0
56408,0
43635,0
44877,0
34436,0
69896,1
12396,0
71760,0
33252,0
74709,0
59155,1
27041,0
27888,0
55476,0
73426,0
31416,0
37521,0
76147,0
25614,0
72771,0
53434,0
4782,0
1584,0
39479,0
56221,1
37238,0
25914,1
31240,0
9549,0
33246,0
73967,0
72920,1
33525,0
50020,0
63956,0
24861,1
31403,0
38191,0
34355,0
15998,0
26262,0
24162,1
27008,0
833,0
73564,0
76508,0
62156,0
54924,0
30759,0
36341,0
20621,0
33714,0
19148,0
47158,0
46140,1
14348,0
10530,0
38947,0
52559,0
36150,0
3783,0
7622,1
21598,0
73428,0
12041,0
24756,0
70506,0
7118,0
64528,0
52146,0
29235,0
70830,0
24836,0
30316,0
71191,0
3554,0
75430,0
62405,0
15645,0
66543,0
4978,0
30444,1
51522,0
60103,0
46343,0
39509,0
59296,0
52398,0
30565,0
34552,0
36781,0
19098,0
26837,0
46602,0
51247,0
53795,0
46513,1
19311,1
8014,0
45284,0
19750,0
4778,0
57317,0
35438,0
45886,0
50700,0
20299,1
35072,0
29910,0
11201,0
15564,0
72455,0
49453,0
11345,0
40367,0
42634,0
10095,0
69468,0
68470,0
48988,0
57409,0
15045,0
1142,1
71293,0
63064,0
30507,0
67327,0
62975,0
57313,0
4157,0
14339,0
33185,0
570,0
3241,0
47109,0
53525,1
26231,0
41621,1
33926,0
71117,0
54755,0
42021,0
38019,0
52024,0
57389,0
70940,0
73649,0
42883,0
20584,1
70986,0
37602,1
39774,0
43103,0
30856,0
64466,0
12653,0
53791,0
26330,0
72849,0
11405,0
73889,0
8016,0
69423,0
64976,0
2456,0
33679,0
2182,0
19634,1
44110,0
43109,0
46867,0
8611,0
1583,0
44410,0
36725,0
75960,0
24570,0
38944,1
72370,0
5221,0
1698,0
69509,0
36918,0
58188,0
72635,0
59689,0
25265,0
45625,0
69133,1
798,0
43080,0
61116,0
69935,1
6926,0
57437,0
26121,0
18990,0
17498,0
34503,0
56811,0
992,0
61166,0
63997,0
22700,0
44374,0
55833,0
8515,0
31391,0
70308,0
43627,0
20995,0
25447,0
75468,0
62559,0
55104,0
17740,0
4001,0
61122,0
63721,0
9291,0
76015,0
32992,0
11259,0
13671,0
12467,0
21282,0
1338,0
11913,0
2172,0
28508,0
66320,0
1313,0
47288,0
40037,0
16700,0
45758,0
72639,0
46828,0
60917,0
17334,0
7034,0
57565,0
71113,0
19986,0
61206,0
47932,0
18930,0
30195,0
287,0
6400,0
22463,0
21479,0
60958,0
19967,0
49194,0
55177,0
35447,0
2063,0
73413,0
15095,0
66356,0
53193,0
64505,0
76190,0
14327,0
31762,0
53926,0
12602,0
26946,0
35626,0
40540,0
66138,0
61995,0
41006,0
75833,0
60390,0
55176,1
26452,0
27237,0
11007,0
20950,0
11837,0
29913,0
37338,0
32422,1
49841,0
28573,0
60168,0
46608,0
70836,0
3124,1
40069,0
30045,0
5575,1
26429,1
7911,0
54272,0
32608,1
70761,1
19560,0
62953,0
39566,0
65651,0
27904,0
38745,0
21751,0
63678,0
38074,0
12654,0
5842,0
11976,0
6670,0
63228,0
20143,0
68469,0
32961,0
53206,0
60890,0
50261,0
31053,0
10609,0
21593,0
46940,0
43241,0
25901,0
8273,0
8603,0
51249,0
3163,0
76242,0
64326,0
64524,0
32541,0
27172,0
63050,0
69733,0
29216,0
38615,0
47054,0
52663,0
20886,0
5126,1
24494,0
37390,0
11067,0
41743,0
24501,0
28571,0
32838,0
35528,0
21023,0
47227,0
48875,0
43049,0
46859,0
31660,0
73311,1
7090,1
8139,0
71906,0
14589,0
48970,0
75749,0
27166,0
8097,0
65494,0
33755,0
37573,0
61088,0
75899,0
47909,0
29873,0
7722,0
27472,0
34106,0
30034,1
60471,0
63669,0
36508,0
19992,0
22071,0
27393,0
69644,0
50331,0
32686,1
10424,0
50754,0
65449,0
34569,1
9430,0
18590,0
40357,0
70312,0
18202,0
17038,0
72675,0
1850,0
52434,0
67653,0
36555,0
43031,0
62006,0
73302,0
2956,1
18441,0
32134,0
41488,0
73124,0
55916,0
37025,0
16653,0
33902,0
73371,0
8376,0
19513,0
19644,0
59436,0
52347,0
44064,0
29209,0
63676,0
7854,0
8906,0
53797,0
71340,0
